stroke_id,skeleton_length,num_skeleton_points,area,perimeter,scale,compactness,circularity,aspect_ratio,fourier_1,fourier_2,fourier_3,fourier_4,convexity,wetness,thickness,avg_gray,color_variance,position_saliency,centroid_x,centroid_y
85,0.013180599017320362,0.0033834586466165413,0.005052546483427648,0.0034133526690425468,0.010222567961648006,0.8348196066325044,0.7354171416831846,0.06273408655757873,0.0,0.14324201137386217,0.10312046247476665,0.03091971914345949,0.8432557775856175,0.8477515119224552,0.0,0.0,0.0,0.32902466876409536,0.32452830188679244,0.5631067961165049
86,0.07446110034641337,0.01447368421052632,0.012227162489894906,0.023855649651728268,0.07852554779904566,0.3692025586852625,0.16663635781260458,0.47399084487599735,0.0,0.0769189622251447,0.027607132420188685,0.008345219576575353,0.4506688289105449,0.12177399449208988,0.0,0.0,0.0,0.7035168755524421,0.7547169811320755,0.5744336569579288
87,0.04152009916473446,0.01691729323308271,0.0188965238480194,0.01772804036936307,0.03853238989813435,0.4848383445820343,0.3497699885371607,0.052278414004584106,0.0,0.15357131911381292,0.0681004429298637,0.038487658076650104,0.5516078776756732,0.5043324640363424,0.0,0.0,0.0,0.2784504305786554,0.26037735849056604,0.5776699029126214
88,0.030050760900846067,0.005451127819548872,0.006972514147130154,0.00789101436609853,0.03165587394597107,0.5770694050229861,0.46448605415118266,0.20911362185859572,0.0,0.053887441363993135,0.01088876325425564,0.026487408802093184,0.6741230502054361,0.5949223610047244,0.0,0.0,0.0,0.5718197128033314,0.6226415094339622,0.580906148867314
89,0.02115078953948924,0.009774436090225564,0.006063055780113177,0.01161609591928829,0.017572041940558086,0.48301995450560836,0.289127427008247,0.02909406790515287,0.0,0.12968363631865884,0.02883728425988502,0.09688013033367071,0.515944124331031,0.5154370320518213,0.0,0.0,0.0,0.15484721226341444,0.04905660377358491,0.5873786407766991
90,0.03703457898083177,0.010714285714285714,0.0037388843977364597,0.009267052233401908,0.036406411765442605,0.5013208827146767,0.30029972018108764,0.3500240005200163,0.0,0.031004016084799378,0.012122360903416236,0.021021619462330294,0.5829711643487263,0.4286785357437508,0.0,0.0,0.0,0.1265846516312934,0.0,0.6067961165048544
91,0.7662114267201333,0.643609022556391,0.5713419563459984,0.7247718368719831,0.8188041644429023,0.05609604990091632,0.0008688099437589789,0.34267069913539266,0.0,0.10459256934935923,0.009366202740506084,0.08689311352732063,0.04531831895825378,0.058269290722935116,0.0,0.0,0.0,0.10914310656453709,0.21509433962264152,0.7896440129449839
92,0.024601552188446354,0.011278195488721807,0.0008084074373484237,0.007982317620386236,0.018157612767674747,0.36503744343105093,0.24727213140867374,0.1095356747954262,0.0,0.10791860545074793,0.013284672119608595,0.04655556616212839,0.4015976940271612,0.3501023527102437,0.0,0.0,0.0,0.5747167456956335,0.660377358490566,0.610032362459547
93,0.03349717789363201,0.011090225563909775,0.005658852061438966,0.005541970725069421,0.026721710933635068,0.8204603014481271,0.5652507643028305,0.2999698917885206,0.0,0.046025064554505536,0.013491998671377126,0.02078495387221585,0.8298743742718715,0.5093799949524692,0.0,0.0,0.0,0.6058262423370502,0.7132075471698113,0.6213592233009709
94,0.027737695782352446,0.011842105263157897,0.0023241713823767187,0.009267052233401908,0.029260037828472148,0.5109365375150206,0.25810035822663413,0.30669997872594046,0.0,0.023220422894930176,0.044519327729287565,0.03517944730847279,0.5427924082086606,0.5210774475517473,0.0,0.0,0.0,0.31899523569642435,0.36603773584905663,0.6310679611650486
95,0.6717726024556486,0.35695488721804514,0.32053354890864993,0.3819367788711849,0.7229081194201256,0.0,0.011825673718080831,0.3190006498719511,0.0,0.07281345934778469,0.07506875560515844,0.005959928828861723,0.0,0.039813102536814735,0.0,0.0,0.0,0.3467478628838173,0.8603773584905661,0.8025889967637541
96,0.14581884455980237,0.03646616541353384,0.04345189975747777,0.05971476275317568,0.15115741500233743,0.26347069372866233,0.0980830097192312,0.38383970522582417,0.0,0.03520837486550032,0.01083773857641801,0.028774510950348876,0.2916358093140002,0.13919396502122977,0.0,0.0,0.0,0.5673409503121183,0.7433962264150944,0.6601941747572816
97,0.04763140547394391,0.015225563909774437,0.005658852061438966,0.009487477997833229,0.040441082455563875,0.5540323228639523,0.34899409245667695,0.37094929439214114,0.0,0.06503713373543246,0.026000422329686523,0.03949225249725178,0.6276665019752632,0.2699026948206725,0.0,0.0,0.0,0.4334691314193433,0.569811320754717,0.6585760517799353
98,0.04064798074686588,0.025,0.018290218270008082,0.014588597418326367,0.029166633595835198,0.7567638549120292,0.43964409000081117,0.06888448407763986,0.0,0.106194945775163,0.07533400080303682,0.06216160060695688,0.6846965254547988,0.5792882981408262,0.0,0.0,0.0,0.5368139960630363,0.8415094339622642,0.7103559870550162
99,0.2071981761750348,0.07725563909774437,0.07922392886014551,0.06755229289655607,0.21936876985061213,0.26298312093503123,0.13943651630236348,0.45143850668418056,0.0,0.055056964078552484,0.0,0.01792150240697608,0.3199065117196126,0.15042157184233163,0.0,0.0,0.0,0.2436312460327206,0.4716981132075472,0.7524271844660194
100,0.39772095821239833,0.20187969924812033,0.19573565076798707,0.20559805061383996,0.41318234680942556,0.04421857617707123,0.034923785657597524,0.1991558303415198,0.0,0.03146790901894414,0.009571840446645025,0.017260752860720065,0.046257755392275196,0.09360325317604083,0.0,0.0,0.0,0.14544108536473632,0.49433962264150944,0.8446601941747574
101,0.03319248211681944,0.015037593984962409,0.004951495553759094,0.00895532348382651,0.026360966285244772,0.5227642446477083,0.34840686617815964,0.1672908974868766,0.0,0.027933277637243063,0.03154129306013155,0.04061931032851722,0.5755325377451632,0.3558528328791445,0.0,0.0,0.0,0.33247494297272934,0.6264150943396226,0.7459546925566344
102,0.04527704160286674,0.01729323308270677,0.008286176232821341,0.016314183380775595,0.03177360661033023,0.34398806567148515,0.22427051693552422,0.06273408347520326,0.0,0.16558108032532612,0.02862307431133537,0.004548865679438025,0.408636582577579,0.3751859312555872,0.0,0.0,0.0,0.3549136315138783,0.6981132075471698,0.7572815533980582
103,0.2041255941168978,0.08139097744360903,0.07316087308003233,0.08652724893707979,0.2151565863348004,0.12169638019254955,0.07926572390283348,0.2404426595935375,0.0,0.048808309063646846,0.020026239443814167,0.017464025818262487,0.12110570518644898,0.0966508697643551,0.0,0.0,0.0,0.342433759236647,0.8490566037735849,0.8025889967637541
104,0.12434270736217623,0.03646616541353384,0.02647534357316087,0.03661169311074182,0.12339728248210183,0.2781007051927873,0.1515764350322792,0.44610904325203243,0.0,0.017576312674877102,0.009636359899601571,0.019367761600980485,0.2879594558725098,0.12483825868195352,0.0,0.0,0.0,0.24348637607712012,0.5584905660377358,0.7864077669902914
105,0.016341750497010095,0.008458646616541356,0.0007073565076798714,0.00456896495134369,0.008650442917103755,0.551607439890053,0.38412805949756157,0.06750333263293284,0.0,0.09705935898174457,0.08509051993658762,0.03832283154667497,0.5486109004788002,0.48313283418860953,0.0,0.0,0.0,0.16330412772762534,0.4716981132075472,0.8220064724919094
106,0.03045342906031831,0.008458646616541356,0.0,0.005541970769926692,0.024485310769798208,0.6298093175838899,0.3011245690115326,0.4632670440124878,0.0,0.020950037696170487,0.003044504399646827,0.006741605163076113,0.5905711812730767,0.35164465382350474,0.0,0.0,0.0,0.03792310628294246,0.022641509433962266,0.8349514563106797
107,0.041719708354783024,0.010338345864661657,0.00020210185933710635,0.0061654285382211176,0.03236850333627374,0.798560618655797,0.2852279391740703,0.8413748512218988,0.0,0.028776400692238593,0.015627365408794957,0.02813972944425538,0.6758904188881056,0.184008386666753,0.0,0.0,0.0,0.045404264052438484,0.06415094339622641,0.8381877022653722
108,0.053146417144088624,0.010150375939849625,0.005962004850444624,0.011395670513715142,0.04997071676846144,0.6801233875546271,0.2931091028171408,0.6515540401337492,0.0,0.04169679957372941,0.013615867660545643,0.014516965724400635,0.6297295572442618,0.23008328426011615,0.0,0.0,0.0,0.27352798363632896,0.9207547169811321,0.8511326860841424
109,0.056468722877226867,0.03289473684210527,0.010509296685529506,0.027398124830914437,0.036022942425232185,0.26840774067871853,0.121034096768813,0.02679266859080434,0.0,0.09700012531662117,0.4001385811736576,0.056812858196016426,0.2659871251289451,0.27208278962738724,0.0,0.0,0.0,0.17581132843359154,0.6528301886792452,0.86084142394822
110,0.2027658350844924,0.10394736842105264,0.10347615198059823,0.1348528304089572,0.22298240132387337,0.3602957462644047,0.04436385606906308,0.45479949461872665,0.0,0.6986515484343097,0.13924595072453744,0.08515144040134301,0.3212525874317158,0.4265027041700097,0.0,0.0,0.0,0.03330716840638455,0.22641509433962265,0.9207119741100324
111,0.24155185876037952,0.07951127819548873,0.09145109135004043,0.09357437994988166,0.2529279653383029,0.384865567727475,0.08521253603188327,0.7547084365823338,0.0,0.03387320399825829,0.02443558418246307,0.010210112897681761,0.38319929090865873,0.09474793107734651,0.0,0.0,0.0,0.11541517149948273,0.7056603773584905,0.9207119741100324
112,0.09973597376904406,0.02593984962406015,0.007679870654810024,0.02363522451529876,0.094754282067995,0.38501262825995813,0.1258929193986047,1.0,0.0,0.03806756325016235,0.019082917051736464,0.04363159014628488,0.4227979997800155,0.049319362266279074,0.0,0.0,0.0,0.1715885696242279,0.8113207547169812,0.894822006472492
113,0.04763140547394391,0.02086466165413534,0.006164106709781731,0.01928668487981367,0.043242652664593116,0.35619279836567264,0.1513505509871376,0.23088909167913224,0.0,0.05952285680240224,0.05739370346498141,0.07350081480039497,0.3476774726752818,0.20610867758185525,0.0,0.0,0.0,0.13026654558121473,0.6415094339622641,0.894822006472492
114,0.059502251889781164,0.026879699248120302,0.007679870654810024,0.018260194883369787,0.054704472811523595,0.3284574708454846,0.18412810489970857,0.29101645453889974,0.0,0.08964180746250776,0.013264503216536466,0.026656938663274045,0.4189163958867947,0.33465777093269317,0.0,0.0,0.0,0.021940360138187325,0.15849056603773584,0.9271844660194175
115,0.03417688737035022,0.007894736842105263,0.00020210185933710635,0.006294550868935645,0.02961304216239162,0.6743237734084737,0.2803579862049399,0.6231586115865249,0.0,0.037453196806131586,0.017053765994997305,0.025184561848162666,0.6510477950239142,0.5647906676761729,0.0,0.0,0.0,0.013290779347391018,0.06415094339622641,0.923948220064725
116,0.04757044376641336,0.008834586466165414,0.0030315278900565883,0.010293542409274882,0.039174146088462196,0.3936045804669311,0.2496819643325219,0.3345817355163197,0.0,0.13339501276687288,0.03745902704467306,0.03181313898408779,0.4838121057606825,0.23885686026547565,0.0,0.0,0.0,0.1277930340794464,0.7886792452830189,0.923948220064725
117,0.05476974437449499,0.01898496240601504,0.012126111560226353,0.016443305711490122,0.05980124294623373,0.4315042156857903,0.2815163074824594,0.3193734967032279,0.0,0.038335908725777364,0.016884179291572238,0.017419871955910493,0.5144066604184958,0.26077227223016747,0.0,0.0,0.0,0.008664441501220792,0.07547169811320754,0.9449838187702266
118,0.026368070735085868,0.011842105263157897,0.0009094583670169768,0.005192422719638113,0.016131780627057397,0.6035670954623464,0.36083732552047615,0.20173316683870385,0.0,0.046733182229078754,0.009579496276324897,0.03668951000548182,0.6242524193619647,0.5342293779241707,0.0,0.0,0.0,0.07795070096746427,0.5849056603773585,0.9368932038834952
119,0.1043021179321234,0.05526315789473685,0.051131770412287794,0.04118065806208551,0.11437950747931186,0.465954314657499,0.22315398533484143,0.28811204617422076,0.0,0.032756481335669344,0.005763397492273151,0.00887841976139814,0.47248786431159157,0.3702651184836069,0.0,0.0,0.0,0.04315713311572052,0.4867924528301887,0.9789644012944985
120,0.019170246536841698,0.005451127819548872,0.00202101859337106,0.00372508159804703,0.017016890730867214,0.632390116051742,0.516461510110665,0.1819655300580582,0.0,0.044934028729726384,0.013979702953736968,0.007659746596074218,0.7447817287635949,0.5757189727072795,0.0,0.0,0.0,0.0,0.011320754716981131,0.9563106796116505
121,0.07103493937559827,0.02067669172932331,0.007477768795472918,0.017636737204789907,0.06977283771690268,0.41711847793055207,0.19035987613154262,0.6199604352459172,0.0,0.029052775524636365,0.0026651969876029837,0.0018939613406332414,0.44960896260476807,0.39507784323888673,0.0,0.0,0.0,0.008316122920307856,0.1471698113207547,0.9773462783171522
122,0.09917097963199017,0.03928571428571429,0.03971301535974131,0.03319834035198473,0.10106403633876118,0.5909152312748556,0.2539891914578391,0.3951644546857584,0.0,0.034899371898159615,0.015144536995682838,0.013530692375555644,0.6001099780250676,0.3860446743062389,0.0,0.0,0.0,0.052225499437502806,0.5547169811320755,0.9902912621359223
123,0.0344016927749061,0.013157894736842108,0.0031325788197251424,0.008514472268964771,0.029252109906692025,0.4782135219433608,0.30743259086501473,0.24504579299671808,0.0,0.09380578299881051,0.005507220887350557,0.04659257653245212,0.5203754205597086,0.31599028102870663,0.0,0.0,0.0,0.004326313910534271,0.09433962264150944,0.9870550161812298
124,0.055486652572714464,0.02274436090225564,0.02374696847210994,0.01897495563680828,0.05384609674928912,0.7101634914164823,0.3811282813126812,0.22305452998250214,0.0,0.10796730541033991,0.025811962521770176,0.04223489087468635,0.7162556234151516,0.5302431227391269,0.0,0.0,0.0,0.013560704489593598,0.20754716981132076,0.9951456310679612
125,0.050674300303865306,0.011278195488721807,0.008791430881164106,0.011836521504290523,0.049846187878026645,0.5844772461261383,0.34572305016743576,0.4200859827092048,0.0,0.05825331653775792,0.002207153466800258,0.017554459998151348,0.6758904188881056,0.31833094977706744,0.0,0.0,0.0,0.02031207874394812,0.27547169811320754,0.9967637540453076
126,0.03061366176078948,0.006015037593984962,0.0011115602263540832,0.005321545140067186,0.029166633595835198,0.8094920559339209,0.364035306556604,0.6357054285001396,0.0,0.03790431178441255,0.0030790141236283486,0.0,0.7213051755924329,0.2694281406319768,0.0,0.0,0.0,0.0658606898452244,0.6490566037735849,1.0
127,0.01557527116521016,0.003759398496240602,0.00030315278900565953,0.0030103205754649,0.016568391250589384,0.8411726976036549,0.46282993923028676,0.3764045193454723,0.0,0.07017992239238813,0.03670047452546379,0.04897809725120269,0.7846746035519594,0.7692557295484865,0.0,0.0,0.0,0.11265325861030868,1.0,0.9983818770226538
